wkt_geom;fid;id_parcelle;id_observateur;year;doy_lambda;lambda;longitude;latitude
Point (696846.00437489186879247 6211010.98324562143534422);151;dcbd9dd5-4c2c-c5e4-40d8-edaa76b1aa17;453297b8f39461b3;2020;224.9766060164943;0.029857588656858752;696846.0043748919;6211010.983245621
Point (664930.47714794601779431 6230266.65762070193886757);152;e9523a86-a8c9-49d6-3858-fa4a94f9e806;778efb764234e976;2020;193.76776206144712;0.10317795612641055;664930.477147946;6230266.657620702
Point (837217.41380219382699579 6469482.67936772014945745);153;86c307fd-52b6-340b-4cd0-206492986f96;0b53250aaebef3cf;2020;210.5444283425552;0.05977699880186775;837217.4138021938;6469482.67936772
Point (666661.45050113787874579 6231017.26092713326215744);154;e599aaa0-a9f0-8528-e36e-56e4020e3b28;9950c22737a118b0;2020;199.16954890466496;0.06376447878507023;666661.4505011379;6231017.260927133
Point (666689.19146049709524959 6231040.08207366988062859);156;0ab4b199-b11a-00e2-34a6-0820d9bb7c6d;9950c22737a118b0;2020;199.41128743919032;0.05480073871368994;666689.1914604971;6231040.08207367
Point (696691.02104882418643683 6210843.30239554215222597);157;a527cbd3-478e-76fd-f64c-97fb40d3b5f9;453297b8f39461b3;2020;348.4747473144367;0.01910650679224645;696691.0210488242;6210843.302395542
Point (666678.76031197886914015 6231040.17733660992234945);158;45b78430-53b8-50b9-89a0-7722d6272cdd;9950c22737a118b0;2020;199.33445061451107;0.06270581640186616;666678.7603119789;6231040.17733661
Point (687302.23920533631462604 6227907.73781157098710537);159;73051435-3fd4-dbb3-553f-534ad3adeb81;29ff46b8-31eb-456e-9cec-147fb6e7e941;2020;244.96895636578148;0.01011908796557086;687302.2392053363;6227907.737811571
Point (664779.27014164859429002 6230206.07602506689727306);160;fa73a913-c2fd-32d0-80f2-bc3da40b0fff;778efb764234e976;2020;193.62139138166876;0.10821777386276922;664779.2701416486;6230206.076025067
Point (664759.84186743188183755 6230212.46225602645426989);161;6fdca395-e987-6719-eeab-89d69c89e09b;778efb764234e976;2020;194.19613922584463;0.10818567412780253;664759.8418674319;6230212.462256026
Point (664916.68902703409548849 6230274.77158516552299261);162;7225e1ac-377c-8601-b743-6e31894d80d6;778efb764234e976;2020;194.00516466361506;0.10956603806464997;664916.6890270341;6230274.7715851655
Point (664814.83061125851236284 6230196.03277334570884705);163;8ecc195d-8583-9e95-97b2-c779e8309dab;778efb764234e976;2020;192.84002319155584;0.10119720287718412;664814.8306112585;6230196.032773346
Point (664701.08187209942843765 6230191.34073138050734997);164;ec3911ae-c687-a08f-ec3d-453e2cfb4a20;778efb764234e976;2020;194.03567048579046;0.10696528680428669;664701.0818720994;6230191.3407313805
Point (666693.07843984162900597 6231050.93137052841484547);165;dbc2b188-8d97-b0ab-dee3-873a3be84211;9950c22737a118b0;2020;198.66272369464303;0.05238908928306187;666693.0784398416;6231050.931370528
Point (666680.41979398287367076 6231022.50433715339750051);166;ec2662c6-e684-6246-9a4c-d56c125c57d9;9950c22737a118b0;2020;200.63307115263555;0.056812035703761324;666680.4197939829;6231022.504337153
Point (975909.90467016096226871 6261454.64794047549366951);167;13d90a9f-7e6e-2d2c-9a7d-91d30644efc5;cf8fd77a-2410-44cd-8285-cbbdc4fd3728;2020;205.8000617024944;0.028630218093658562;975909.904670161;6261454.6479404755
Point (666685.96149205404799432 6231005.92130530625581741);168;f2b48244-1d7b-f77e-34de-7d9d27f64822;9950c22737a118b0;2020;199.35789276453912;0.05790827389843232;666685.961492054;6231005.921305306
Point (664505.68955512135289609 6230101.8756195567548275);169;633492a6-0afa-d868-fbd1-0aaf7a1bce71;778efb764234e976;2020;192.98506931148742;0.09480337760277632;664505.6895551214;6230101.875619557
Point (664656.37647800880949944 6230175.41892174910753965);170;71f456b4-bb5e-f7e1-3d12-70aa28414ea3;778efb764234e976;2020;195.8493077614174;0.11170199452285187;664656.3764780088;6230175.418921749
Point (664643.78868244914337993 6230187.72981778159737587);171;d72a3e32-be06-1ffe-3912-e13e769b88c4;778efb764234e976;2020;193.81507824770176;0.09489601222832546;664643.7886824491;6230187.729817782
Point (664737.60231393354479223 6230177.3115927604958415);172;30e89179-9501-ab7a-4b64-6e361c9f6297;778efb764234e976;2020;191.94379216309258;0.09913888020708962;664737.6023139335;6230177.3115927605
Point (838437.59945737407542765 6462072.82658176682889462);173;82b7048b-e012-2416-4921-f77526b35700;0b53250aaebef3cf;2020;202.7460832211663;0.08303082780569691;838437.5994573741;6462072.826581767
Point (920067.74114881514105946 6283421.54757997207343578);174;53b3fd32-8453-021f-7aff-e7b9d5f99504;cf8fd77a-2410-44cd-8285-cbbdc4fd3728;2020;212.12038732453644;0.06974746778602749;920067.7411488151;6283421.547579972
Point (666523.9452994279563427 6231076.79535361751914024);175;4c4d027d-76ef-753e-d1ec-940b5467b63d;778efb764234e976;2020;200.1848518459558;0.05660599081652822;666523.945299428;6231076.7953536175
Point (840637.7887938036583364 6459574.86904133763164282);176;111f0eba-8b54-d6a2-560a-66816b3033af;0b53250aaebef3cf;2020;216.9122575324794;0.07435281031047727;840637.7887938037;6459574.869041338
Point (666697.48728081886656582 6231014.82275373954325914);177;d268c688-99d8-76c6-9c1e-c654b42673d9;9950c22737a118b0;2020;199.9999817021562;0.05597923334166739;666697.4872808189;6231014.82275374
Point (664706.70323640550486743 6230187.69626100081950426);179;b5f977e2-0e11-2337-fbab-0ddd4f759396;778efb764234e976;2020;192.84961984973475;0.09958630117803469;664706.7032364055;6230187.696261001
Point (709529.3088268511928618 6229812.75212381780147552);180;d7848ae1-b906-3178-b6dd-ff13081c31e4;29ff46b8-31eb-456e-9cec-147fb6e7e941;2020;231.23001865272582;0.03814193422146452;709529.3088268512;6229812.752123818
Point (666712.41813173284754157 6231040.26913821883499622);181;c9478d6f-d428-05b8-32e0-2bd0fc97ca31;9950c22737a118b0;2020;197.28272810509657;0.05302627384252607;666712.4181317328;6231040.269138219
Point (664697.87437425972893834 6230221.2256549084559083);182;dca914ee-b2ab-bc3f-7ea0-b892544157fa;9950c22737a118b0;2020;194.55857211360058;0.13411395840668516;664697.8743742597;6230221.225654908
Point (664743.45233735651709139 6230180.13841933105140924);183;f63f580c-0da2-03bd-71b3-0dc20339916d;778efb764234e976;2020;192.91718692994718;0.10328973481183958;664743.4523373565;6230180.138419331
Point (666687.03038601658772677 6231057.66502743866294622);184;47657a84-9b47-0cc9-f692-f7e923a9e22e;9950c22737a118b0;2020;200.39427701037607;0.05411861464654617;666687.0303860166;6231057.665027439
Point (839340.43582877644803375 6456879.41704476438462734);185;fed4728f-0209-ef7c-8239-14b5393bce2c;0b53250aaebef3cf;2020;208.7949612159255;0.06830628439493738;839340.4358287764;6456879.417044764
Point (696619.36859139334410429 6210905.3713912246748805);186;3eed7d8b-4195-0f42-104a-14def183a583;453297b8f39461b3;2020;205.7803143391744;0.04568846893939029;696619.3685913933;6210905.371391225
Point (697201.46452083124313504 6210988.92384091392159462);187;a5c6f450-b151-e2fa-8d4b-b12fa6986187;453297b8f39461b3;2020;324.11202840319487;0.015027224641476896;697201.4645208312;6210988.923840914
Point (666693.38189253932796419 6231069.38259968440979719);188;39421e4e-f316-30ee-ffdd-247aa7b00a4c;778efb764234e976;2020;199.94079263530205;0.05669589713212178;666693.3818925393;6231069.382599684
Point (666712.94700749835465103 6231032.99998997524380684);189;8bdbc3bf-987a-e11d-99ac-cfb7e0c25ba6;9950c22737a118b0;2020;199.758708589077;0.05910262596537399;666712.9470074984;6231032.999989975
Point (664790.89969723543617874 6230184.85985203087329865);190;cf5abad4-daa1-2540-2576-4e494ed12ab7;778efb764234e976;2020;190.86652687998688;0.10630731170341376;664790.8996972354;6230184.859852031
Point (664779.75302249472588301 6230193.57536310143768787);191;cc306a8f-d54c-224e-0b10-f93d650a09f7;778efb764234e976;2020;192.38201067798903;0.10136345403125979;664779.7530224947;6230193.575363101
Point (695036.85943502350710332 6201062.48070498276501894);192;e45ad050-65ab-391d-a3c6-cded97bd9285;453297b8f39461b3;2020;208.18565360335552;0.09218233251656736;695036.8594350235;6201062.480704983
Point (664668.99951940192840993 6230205.67222599033266306);193;fa997070-81df-0e8a-e9cf-6ecb578428a6;778efb764234e976;2020;190.76196925114024;0.10874506791232089;664668.9995194019;6230205.67222599
Point (664725.43470527802128345 6230188.39346153941005468);194;ebb1134b-7572-06c0-67c6-4a6ff624b5d7;778efb764234e976;2020;193.9405887745574;0.09961816755866157;664725.434705278;6230188.393461539
Point (830188.95010953559540212 6357761.39500418864190578);195;955f3367-78f0-f031-a908-09cc30d81033;29e39cf4-27a1-44d2-b8dd-08f0d87809d1;2020;198.76364471094223;0.09502279419157479;830188.9501095356;6357761.395004189
Point (666656.82391348667442799 6231043.84499575197696686);196;9468998b-31b7-f1bb-a145-fc14da94603b;9950c22737a118b0;2020;199.9999976691973;0.05727305983069499;666656.8239134867;6231043.844995752
Point (666724.90943598770536482 6231002.11326504591852427);197;d850f3bd-c17a-7394-9e3c-873d38cb93ed;9950c22737a118b0;2020;198.68436767622887;0.05264367513579916;666724.9094359877;6231002.113265046
Point (664726.19200428354088217 6230192.35602964926511049);198;2875de83-3516-34af-2534-18fc166b5024;778efb764234e976;2020;192.7101083022069;0.10197315273775773;664726.1920042835;6230192.356029649
Point (666719.04104180703870952 6230999.08964398037642241);199;22cdca83-f2eb-8c32-dcf0-4842ef4d0eb9;9950c22737a118b0;2020;199.99999479754712;0.05065286361079244;666719.041041807;6230999.08964398
Point (664799.58685698034241796 6230198.23235862888395786);200;e575ee54-7f23-3e64-ee09-13d7b6533b79;778efb764234e976;2020;193.15552096847108;0.10310256883899115;664799.5868569803;6230198.232358629
Point (696609.35090024920646101 6210899.21289673168212175);201;2b53e147-af03-c96d-4783-69629d0367cc;453297b8f39461b3;2020;209.81878035969365;0.04184219399354743;696609.3509002492;6210899.212896732
Point (666708.26296569220721722 6231039.32405973970890045);202;92430ab0-89fa-8abc-0fed-2419f45795de;9950c22737a118b0;2020;200.3288931806732;0.05270919992853633;666708.2629656922;6231039.32405974
Point (664835.37980318651534617 6230211.27965843304991722);203;e0b490c5-d0a9-932d-d42e-b672e22b92ce;778efb764234e976;2020;194.09373150074876;0.10823301089391255;664835.3798031865;6230211.279658433
Point (840149.36515402095392346 6464642.29397368710488081);204;ff2dc815-5331-ce33-29ff-3768ec1d6209;0b53250aaebef3cf;2020;213.48659474187085;0.06406141842955176;840149.365154021;6464642.293973687
Point (648605.54829449963290244 6232428.25307333096861839);205;d4f24835-5b0f-309e-00c9-e42fa0703221;29ff46b8-31eb-456e-9cec-147fb6e7e941;2020;312.5890216565432;0.008342384807789496;648605.5482944996;6232428.253073331
Point (666669.21578000299632549 6231019.32943903747946024);206;56518ca8-c9a3-30dc-4361-fdf732cdaeab;9950c22737a118b0;2020;200.749899039022;0.0584459642715564;666669.215780003;6231019.3294390375
Point (666456.54346754762809724 6230947.85140155721455812);207;3ea95fb3-e789-afd4-c94a-21fbf009cf4c;9950c22737a118b0;2020;197.62821587817325;0.06685060718681948;666456.5434675476;6230947.851401557
Point (975968.53878345235716552 6261442.08126130141317844);208;a3fcffaa-2629-a85e-c582-f741670a9651;cf8fd77a-2410-44cd-8285-cbbdc4fd3728;2020;200.00247281199043;0.025981102683840015;975968.5387834524;6261442.081261301
Point (696594.68571715801954269 6210948.68269477132707834);209;d3a93410-9b5f-cd02-1dbf-83686496f0a2;453297b8f39461b3;2020;209.17169604669874;0.03069511686362841;696594.685717158;6210948.682694771
Point (664726.59197804087307304 6230228.71133100893348455);211;3116a3e3-d2a3-7f28-540e-e9dae2ec9848;9950c22737a118b0;2020;193.0023066388121;0.11755157663350672;664726.5919780409;6230228.711331009
Point (839380.50401055649854243 6455643.76884481403976679);212;c3b6d1fc-a438-662b-c058-d18a64fb49c7;0b53250aaebef3cf;2020;202.72821576919952;0.10641854975855142;839380.5040105565;6455643.768844814
Point (925887.30627990269567817 6235946.22236441448330879);213;6b3fec03-1851-2963-0a7e-1b5c06742db1;8da5a611-e3f0-4eca-9848-8130fb50e403;2020;207.40896398059976;0.09952443194508628;925887.3062799027;6235946.2223644145
Point (666678.54617698024958372 6231078.36913035996258259);214;68b00647-477f-bbb4-0cde-5b2a9e08ccdb;778efb764234e976;2020;199.9999964917582;0.05595165806858548;666678.5461769802;6231078.36913036
Point (664644.49007434025406837 6230177.63266194611787796);215;3131de78-1e0f-d953-c2ba-e7e795737810;778efb764234e976;2020;195.3996036142388;0.11088486075462427;664644.4900743403;6230177.632661946
Point (696609.42167129821609706 6210914.79459768626838923);217;54bd72df-870d-fad6-a50b-f814377a8e11;453297b8f39461b3;2020;207.1642956028373;0.07092518943894642;696609.4216712982;6210914.794597686
Point (975994.91581316466908902 6261427.88002785854041576);219;1a39faef-7059-5560-753b-2e6d2af3e5db;cf8fd77a-2410-44cd-8285-cbbdc4fd3728;2020;201.74823884418376;0.038010451636882825;975994.9158131647;6261427.880027859
Point (841564.8903645514510572 6453188.1840607663616538);220;a80841cb-6dee-1997-45a1-33824e3418f9;0b53250aaebef3cf;2020;213.62849398311064;0.06750477608903835;841564.8903645515;6453188.184060766
Point (709585.97911492374259979 6229492.40792482532560825);221;e7a38c95-521a-377e-5412-500187b061b6;29ff46b8-31eb-456e-9cec-147fb6e7e941;2020;226.92258869494208;0.08634479934576758;709585.9791149237;6229492.407924825
Point (666716.94279447279404849 6231049.33215939719229937);222;da9999f0-0176-a0bc-7934-07107458b546;9950c22737a118b0;2020;200.49492972638313;0.05673524589013068;666716.9427944728;6231049.332159397
Point (687132.42152387171518058 6228039.59686822816729546);223;6eeeba30-0c50-15b6-2d87-7a543a014fe1;29ff46b8-31eb-456e-9cec-147fb6e7e941;2020;275.25415649183003;0.006661402617302612;687132.4215238717;6228039.596868228
Point (839807.4955929369898513 6464070.59102128725498915);225;7cede8f1-8469-e3d1-7486-3da40c5cbaf2;0b53250aaebef3cf;2020;205.43385286451485;0.11052095071793484;839807.495592937;6464070.591021287
Point (664732.99179034563712776 6230184.23587883729487658);226;d07f0b4d-e2dc-6c02-9cd1-9d3a19858a05;778efb764234e976;2020;193.44857946827423;0.11143761275255397;664732.9917903456;6230184.235878837
Point (664778.70883501775097102 6230200.67482565902173519);228;cb39d76d-9aa0-5f59-dacb-9731a554eabe;778efb764234e976;2020;194.36453431246292;0.09307696438049047;664778.7088350178;6230200.674825659
Point (976001.87431886722333729 6261455.09217338729649782);229;cfd7ae36-67f8-05f6-14fd-18728118b9a2;cf8fd77a-2410-44cd-8285-cbbdc4fd3728;2020;200.00236665237057;0.024925074143813442;976001.8743188672;6261455.092173387
Point (666734.34212234686128795 6231023.32208117935806513);230;5763a549-c693-4269-3e6e-26ab39a8df2a;9950c22737a118b0;2020;200.00000168188706;0.057110409441994636;666734.3421223469;6231023.322081179
Point (664735.55647609650623053 6230166.88054760824888945);231;67f27be2-f3a4-c23f-37b7-a17b598452fc;778efb764234e976;2020;190.71951161354775;0.09570926311125695;664735.5564760965;6230166.880547608
Point (666694.14998691820073873 6231047.5622143279761076);232;e42b366c-cc10-d3d3-d21d-60e213b55ff3;9950c22737a118b0;2020;200.12739742238864;0.056806844912080726;666694.1499869182;6231047.562214328
Point (664717.94129473029170185 6230186.06949375197291374);233;1bf69d6f-6e83-bd98-40b5-316780159dd9;778efb764234e976;2020;192.43876536508;0.10366146801015944;664717.9412947303;6230186.069493752
Point (840106.75977754627820104 6463910.28635668568313122);234;8a51d544-29cc-cf58-0f48-714cadf21f10;0b53250aaebef3cf;2020;197.7145966451686;0.11435206443352773;840106.7597775463;6463910.286356686
Point (839811.23523964325431734 6464063.97200828976929188);235;d2c73cd9-57aa-94d6-3a98-0e23b1be7d8f;0b53250aaebef3cf;2020;211.95356495998968;0.0852717118799734;839811.2352396433;6464063.97200829
Point (666725.99889758659992367 6231024.5902775414288044);236;9f5d1c87-ea3c-8cb3-4da5-87077c96d2e4;9950c22737a118b0;2020;198.54350286420015;0.05353345657132183;666725.9988975866;6231024.590277541
Point (666703.58512725390028208 6230999.74536106176674366);237;50bd004a-eb20-b422-9fd6-426b6ae66781;9950c22737a118b0;2020;197.3929752078418;0.0560529427824065;666703.5851272539;6230999.745361062
Point (709576.82690457766875625 6229407.31625294219702482);238;6a45d9b1-2d79-bb3c-127c-4c4ffa4a97e7;29ff46b8-31eb-456e-9cec-147fb6e7e941;2020;229.89273667854985;0.10639846242547678;709576.8269045777;6229407.316252942
Point (664763.22485779132694006 6230179.61119400709867477);239;f5a7111b-cf38-c99c-ec13-36ce5d2a816f;778efb764234e976;2020;192.71426584833657;0.0897898290701471;664763.2248577913;6230179.611194007
Point (666689.57363052247092128 6231015.71199218463152647);240;b0285111-35bc-d166-e25c-611bffeac0ec;9950c22737a118b0;2020;200.58656573660087;0.05848505449974276;666689.5736305225;6231015.711992185
Point (666667.59678546618670225 6231014.84318884834647179);242;d1253262-76b8-da52-7209-65a31bb1d8cb;9950c22737a118b0;2020;199.147372071806;0.06567361156656179;666667.5967854662;6231014.843188848
Point (694977.52498149173334241 6201065.15456333197653294);243;45b3c909-a48d-a2c1-250b-8e57121de618;453297b8f39461b3;2020;263.41231005626275;0.02626257976979716;694977.5249814917;6201065.154563332
Point (664761.79740919976029545 6230191.92715469934046268);244;4562f65f-5abc-50d2-ac6e-c3485a415758;778efb764234e976;2020;193.05730734621204;0.10847172609395364;664761.7974091998;6230191.927154699
Point (664780.69843467604368925 6230193.75494314730167389);245;3c5f83e8-2f8b-ebbd-b232-ea9dd92a3f35;778efb764234e976;2020;194.3792631511832;0.10723935807734303;664780.698434676;6230193.754943147
Point (666673.47494097286835313 6231043.65355340950191021);246;4704706a-a804-ea02-c3e6-482fe4aacde3;9950c22737a118b0;2020;197.7342684496169;0.0630132283828267;666673.4749409729;6231043.6535534095
Point (666736.10992496705148369 6230998.37520892918109894);247;0871e4cf-471e-369a-8531-57206fcaddb2;9950c22737a118b0;2020;198.84535580249866;0.056716219807457585;666736.109924967;6230998.375208929
